"uid","hh_in_r2","hh_in_r3","hh_in_r3_d2","refugee","num_child_base","num_child_r2","num_child_r3","hh_head_sex","hh_head_age","parent_edu_r2","parent_edu_r3","hh_asset_index","hh_asset_index_2017","hh_asset_value","hh_asset_value_2017","hh_cons_agg","hh_cons_capita","hh_income","cantril","parent_eduyears_r2","parent_reledu_r2","parent_eduyears_r3","parent_reledu_r3","distancekmfromcamps","eld_sex_r2","eld_sex_r3","eld_age_r2","eld_age_r3","eld_edu_ambition_r2","eld_edu_ambition_r3","eld_eduyears_r2","eld_eduyears_r3","eld_reledu_r2","eld_reledu_r3","eld_trauma_exp_r2","eld_trauma_exp_r3","eld_trauma_heard_r2","eld_trauma_heard_r3","eld_trauma_witness_r2","eld_trauma_witness_r3","eld_e01_currently_studying_r2","eld_e01_currently_studying_r3","eld_e01_edu_status__r2","eld_e01_edu_status__r3","edu_status_diff","int_sex_r2","int_sex_r3","int_age_r2","int_age_r3","int_eduyears_r2","int_eduyears_r3","int_reledu_r2","int_reledu_r3","int_trauma_exp_r2","int_trauma_exp_r3","int_trauma_heard_r2","int_trauma_heard_r3","int_trauma_witness_r2","int_trauma_witness_r3"
"H644010011",1,1,0,0,2,2,0,0,50,NA,NA,0.838199853897095,-1.53848910331726,61.7,61.4,0.27753099999968,0.0346913757324219,1.6,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,17,7,7,0,0,4,4,3,3,1,1
"H644010012",1,1,1,0,1,1,1,1,28,NA,1,0.213087305426598,-1.61607456207275,6.45,6.38326796875,0.021060000000149,0.0105300003051758,0.5,3,NA,NA,0,0,10,NA,1,NA,28,NA,NA,NA,0,NA,0,NA,7,NA,3,NA,0,NA,NA,NA,NA,NA,1,1,28,28,0,0,0,0,7,7,3,3,0,0
"H644010013",1,1,0,0,0,0,0,0,90,NA,NA,-0.37045031785965,-1.59007108211517,50.26,50.49326875,0.0210019999999553,0.010501000213623,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,80,80,4,4,0,0,1,1,3,3,7,7
"H644016001",1,1,0,0,4,3,1,0,60,NA,NA,1.66701543331146,1.72065579891205,63.8,147.8133375,0.154847167220991,0.0221210235595703,0.5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,15,9,9,0,0,0,0,0,0,0,0
"H644016002",1,1,0,0,8,6,6,0,60,NA,NA,0.703897953033447,-0.976569890975952,57.1,57.192025,0.292102533587045,0.0194735015869141,2.45,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,23,7,7,0,0,2,2,3,3,3,3
"H644016003",1,1,0,0,2,3,1,0,67,NA,NA,0.703897953033447,-0.83596134185791,29.15,29.492025,0.109526583333174,0.012169620513916,2.3,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20,NA,4,NA,0,NA,1,NA,3,NA,2
"H644016004",1,1,0,0,3,3,3,0,33,2,NA,1.48356032371521,-1.53848910331726,127,122.7,0.270745000120695,0.0541489990234375,2.03,NA,4,0,NA,NA,10,0,NA,10,NA,5,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,33,28,4,4,0,0,0,0,7,6,2,3
"H644016005",1,1,0,0,6,5,5,0,40,NA,NA,1.35633444786072,-0.950566411018372,60.54,60.52,0.156576832220145,0.0195721038818359,0.1,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,36,9,0,0,0,1,5,3,2,5,3
"H644016008",1,0,0,0,4,1,NA,0,39,NA,NA,2.32559943199158,-0.460390001535416,118.05,117.7,0.107479166666744,0.0119421295166016,2.74,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,22,NA,9,NA,0,NA,0,NA,2,NA,6,NA
"H644016009",1,1,0,0,0,0,0,0,44,NA,NA,0.0585375428199768,-1.64114582538605,12,12.7188828125,0.313117999771982,0.156558996582031,2.2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,44,11,11,0,0,1,1,2,2,0,0
"H644016010",0,1,0,0,4,NA,4,0,44,NA,NA,1.48302853107452,3.05665588378906,38.98,122.966125,0.235984229386784,0.0393307037353516,1.29,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644016011",1,1,0,0,2,1,1,0,32,NA,NA,0.0585375428199768,-2.35622334480286,84.86,84.86,0.104425357389287,0.0208850708007812,3.02,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,32,9,9,0,0,1,1,5,5,1,1
"H644016012",0,0,0,0,1,NA,NA,0,30,NA,NA,0.703897953033447,-1.61607456207275,29.115,29.075,0.0693886950304965,0.0173471740722656,0.537,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644016013",1,1,0,0,2,2,2,0,29,3,NA,2.13633799552917,-0.8222895860672,113,113,0.350528750152211,0.0584214599609375,0.97,NA,7,0,NA,NA,10,1,NA,8,NA,7,NA,4,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,1,1,26,26,7,7,0,0,0,0,8,8,1,1
"H644016014",1,1,1,0,3,2,2,0,30,NA,1,0.793552279472351,-3.01848316192627,4.3,3.15,0.0536500001529232,0.0107300003051758,1.35,2,NA,NA,0,0,10,NA,0,NA,30,NA,NA,NA,0,NA,0,NA,2,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,30,30,0,0,0,0,2,2,1,1,0,0
"H644016016",1,1,1,0,2,2,2,0,40,NA,4,1.20838701725006,-0.516406238079071,27.46,26.4,0.184880250059976,0.0462200622558594,0.2,2,NA,NA,9,0,10,NA,1,NA,28,NA,NA,NA,9,NA,0,NA,0,NA,5,NA,1,NA,NA,NA,NA,NA,0,0,40,40,11,11,0,0,0,0,5,5,4,4
"H644022001",0,1,0,0,0,NA,0,0,75,NA,NA,-1.08806729316711,-2.64198541641235,0.1,49.40464375,0.00213800000008196,0.00106899995803833,0.06,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,62,NA,0,NA,0,NA,0,NA,7,NA,3
"H644022002",0,1,0,0,6,NA,4,0,54,NA,NA,3.62489151954651,0.034908801317215,106.3,100.909,0.249873848474328,0.0227158050537109,3.12,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,44,NA,4,NA,0,NA,2,NA,7,NA,0
"H644022003",1,1,0,0,2,2,2,0,32,3,NA,1.48356032371521,-1.12799215316772,35.81,35.73,0.250695600000478,0.0626739013671875,0.84,NA,7,0,NA,NA,10,0,NA,8,NA,5,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,0,32,32,7,7,0,0,0,0,6,6,3,3
"H644022004",1,1,0,0,4,3,3,0,72,NA,NA,0.0798527523875237,-0.280471861362457,5.4,15.352184375,0.016285000000149,0.00271416664123535,0.28,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,72,NA,0,NA,0,NA,3,NA,4,NA,5
"H644022005",1,1,0,0,2,1,1,0,33,NA,NA,2.96481227874756,-0.347878932952881,18.41,18.16,0.0706234312968212,0.0141246856689453,0.5,3,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33,33,4,4,0,0,0,0,6,6,3,3
"H644022006",1,1,1,0,2,2,1,0,55,NA,1,0.679924488067627,-2.64198541641235,8.22,7,0.0787559999998659,0.0196889999389648,0.27,1,NA,NA,0,0,10,NA,1,NA,38,NA,NA,NA,0,NA,0,NA,0,NA,7,NA,2,NA,NA,NA,NA,NA,1,1,38,38,0,0,0,0,0,0,7,7,2,2
"H644022007",1,0,0,0,1,1,NA,1,60,NA,NA,0.740801274776459,-2.09087991714478,4.735,3.15,0.0670871114502661,0.0335435546875,0.505,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17,NA,7,NA,0,NA,3,NA,0,NA,1,NA
"H644022008",1,1,0,0,6,5,5,0,44,NA,NA,2.06964778900146,-0.0974315032362938,4.48,5.4353421875,0.219528999999538,0.0243921112060547,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,37,44,0,0,0,0,1,3,5,3,6,6
"H644022009",0,1,0,0,1,NA,0,0,30,NA,NA,1.82145762443542,-2.09251499176025,71.8,71.5,0.123505499999877,0.0411684997558594,2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,22,NA,9,NA,0,NA,0,NA,1,NA,3
"H644022010",1,0,0,0,4,4,NA,0,45,NA,NA,2.91512727737427,0.179114699363708,13.59,12.84,0.142236500033084,0.0237060836791992,1.95,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,35,NA,4,NA,0,NA,1,NA,2,NA,5,NA
"H644022011",1,1,0,0,5,5,5,0,45,NA,NA,1.5459371805191,-0.948472380638123,18.75,24.8635984375,0.0190220000006258,0.00271742858886719,1.3,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,45,9,0,0,0,2,2,1,4,9,6
"H644022013",0,1,0,0,5,NA,5,0,42,NA,NA,2.13599681854248,-0.347878932952881,32.49,32.49,0.0704120999997365,0.0100588714599609,0.3,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,NA,4,NA,0,NA,0,NA,5,NA,2
"H644022014",1,1,1,0,2,3,3,0,57,NA,1,0.0169441737234592,-1.22033655643463,41.57,47.959175,0.0830219999996945,0.011860285949707,0.1066,4,NA,NA,0,0,10,NA,1,NA,50,NA,NA,NA,0,NA,0,NA,1,NA,4,NA,7,NA,NA,NA,NA,NA,1,1,50,50,0,0,0,0,1,1,4,4,7,7
"H644029001",1,1,0,0,5,5,5,0,45,NA,NA,3.76174116134644,-0.043524693697691,24.9,8.9,0.15939049938973,0.0199238128662109,3,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,23,23,0,0,0,0,0,0,5,5,0,0
"H644029002",1,1,0,0,4,4,4,0,18,NA,NA,0.0169441737234592,-1.09117496013641,19.45,19.4420265625,0.234767250687256,0.0391278747558594,2.52,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,18,40,4,0,0,0,2,3,3,5,2,1
"H644029003",1,1,1,0,5,5,5,0,30,1,2,2.19924664497375,-0.492637783288956,61.6,61.6,0.244279299999704,0.0348970428466797,0.84,3,0,0,4,0,10,0,0,14,30,5,NA,9,4,0,0,NA,0,NA,2,NA,1,1,NA,1,NA,0,1,1,29,29,0,0,0,0,0,0,1,1,0,0
"H644029005",1,1,0,0,3,2,2,0,31,NA,NA,0.445028692483902,-0.650826990604401,11.22,10.72,0.116887352671754,0.0233774703979492,0.6,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,27,0,0,0,0,4,1,3,2,2,4
"H644029006",1,1,0,0,2,2,2,0,55,NA,NA,0.771850824356079,-2.02657151222229,3.19,2.59,0.101728232946619,0.0254320587158203,0.45,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,34,34,4,4,0,0,0,0,5,5,0,0
"H644029007",1,1,1,0,4,4,4,0,50,1,1,1.34074854850769,-0.364983946084976,31.05,27.23326875,0.262738967239298,0.0375341369628906,2,3,0,0,0,0,10,1,1,16,39,5,NA,9,0,0,0,NA,0,NA,4,NA,0,1,NA,1,NA,0,1,1,39,39,0,0,0,0,0,0,4,4,0,0
"H644029008",1,1,0,0,2,1,1,0,76,NA,NA,4.17857313156128,1.1768741607666,679.64,679.25,0.342954265044443,0.0381060302734375,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22,23,9,4,0,0,2,4,4,3,2,1
"H644029009",1,1,0,0,1,0,0,0,22,NA,NA,-0.891243100166321,-1.79370272159576,15.1,17.829521875,0.0575235333330929,0.0143808837890625,0.05,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,22,20,0,7,0,0,0,0,0,1,2,1
"H644029010",1,1,0,0,2,1,1,0,32,NA,NA,0.121446125209332,0.988561451435089,14.7,26.74984375,0.0693589656459168,0.0173397415161133,0.6,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,28,28,4,4,0,0,0,0,4,4,0,0
"H644029011",1,1,0,0,4,4,4,0,35,NA,NA,0.73228919506073,-0.79967200756073,10.57,1.6631859375,0.0995499999618158,0.016591667175293,0.2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,18,35,4,0,0,0,0,1,5,6,1,1
"H644029012",1,1,0,0,6,6,6,0,36,NA,NA,4.54835319519043,1.71311354637146,142.85,142.85,0.15184683744791,0.0168718704223633,2.4,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,31,NA,0,NA,0,NA,0,NA,1,NA,1
"H644029013",0,1,0,0,0,NA,0,0,23,NA,NA,0.0173304509371519,-2.87787461280823,1.64,0.09,0.0621244999699295,0.0310622497558594,0.6,3,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,23,NA,7,NA,0,NA,0,NA,3,NA,2
"H644029014",0,0,0,0,1,NA,NA,0,19,NA,NA,-0.0354205667972565,-1.83566641807556,90.785,36.648596875,0.1404135000607,0.0468045013427734,2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644035001",1,1,0,0,3,2,0,0,35,1,NA,2.25925040245056,0.471722632646561,295.45,296.0602,0.221475600000285,0.0276844512939453,0.4,NA,0,0,NA,NA,10,1,NA,5,NA,4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,35,35,0,0,0,0,3,3,5,5,2,2
"H644035002",0,1,0,0,5,NA,4,0,44,NA,NA,-0.567779660224915,-1.46767258644104,0.242,9.13511953125,0.0790458000571467,0.0112922569274902,0.08,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,NA,0,NA,1,NA,2,NA,4,NA,0
"H644035003",1,0,0,0,5,5,NA,1,37,NA,NA,2.19837355613708,-0.659461855888367,33.62,13.62,0.187823100000061,0.0268318725585938,0.72,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15,NA,7,NA,0,NA,0,NA,1,NA,3,NA
"H644035004",0,0,0,0,4,NA,NA,0,71,NA,NA,3.2575991153717,-0.239402920007706,304.4,304.2,0.24184779994553,0.0268719787597656,2.6,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644035005",1,1,0,0,1,0,0,0,33,NA,NA,2.27791047096252,-0.915585219860077,34.86,36.998490625,0.0990046212976798,0.0330015411376953,0.885,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,33,33,0,0,0,0,2,2,3,3,3,3
"H644035006",0,0,0,0,1,NA,NA,0,66,NA,NA,1.29342579841614,1.08442258834839,258.08,267.78775,0.203104667174257,0.0677015563964844,0.6,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644035007",1,1,0,0,2,2,1,0,60,NA,NA,3.11969470977783,0.900354206562042,65.18,76.320625,0.0853350996188703,0.0170670196533203,0.9,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,18,0,0,0,0,1,0,6,5,3,2
"H644035008",1,1,0,0,1,1,1,0,61,NA,NA,1.18110680580139,0.730788767337799,5.55,15.502184375,0.0340294999994338,0.0113431663513184,0.82,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,61,35,0,0,0,0,3,3,4,6,3,1
"H644035009",1,0,0,0,2,1,NA,0,25,NA,NA,0.0585375428199768,-2.35622334480286,24.43,24.43,0.169965000000596,0.0424912506103516,1,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,25,NA,0,NA,0,NA,1,NA,1,NA,5,NA
"H644035010",1,0,0,0,1,1,NA,0,25,NA,NA,0.342862963676453,-1.83337640762329,11.25,11.05,0.110004199999943,0.0220008407592773,2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644035011",1,1,0,0,3,2,2,0,30,NA,NA,0.0585375428199768,-1.19353187084198,9.75,10.593475,0.103007999870554,0.0206016006469727,0.7,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,22,NA,9,NA,0,NA,2,NA,7,NA,2,NA
"H644035012",0,0,0,0,5,NA,NA,0,37,NA,NA,0.625935137271881,-0.516406238079071,28.78,28.98326875,0.214171766669012,0.0305959655761719,0.3,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H644035013",0,0,0,0,3,NA,NA,0,57,NA,NA,2.97493672370911,0.214274004101753,148.47,148.37,0.209309009381291,0.0299012878417969,0.9,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H745005001",0,1,0,0,4,NA,3,0,34,NA,NA,3.8743724822998,0.0450071319937706,20.77,21.34020625,0.0858805002743378,0.0122686431884766,1,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,NA,9,NA,0,NA,2,NA,5,NA,3
"H745005003",1,1,0,0,2,2,2,0,30,NA,NA,0.502926826477051,-0.64713841676712,5.05,4.9,0.016537400000263,0.00413434982299805,1.5,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,20,20,4,4,0,0,2,2,4,4,3,3
"H745005004",1,1,0,0,2,1,1,0,33,NA,NA,1.04574847221375,-2.16718006134033,34.27,22.1,0.0799200671752915,0.0159840133666992,1.7,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,23,NA,7,NA,0,NA,0,NA,0,NA,0,NA
"H745005005",1,1,0,0,5,3,3,0,65,NA,NA,4.31472826004028,-0.704911231994629,111.09,119.819,0.162301373206824,0.014754670715332,2,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,65,NA,NA,NA,NA,NA,1,NA,3,NA,0,NA
"H745005006",1,1,0,0,3,3,3,0,35,NA,NA,0.161789923906326,-2.22834134101868,35.42,35.42,0.223893270340189,0.0447786529541016,2,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,30,30,9,9,0,0,1,1,1,1,2,2
"H745005007",1,1,0,0,1,1,1,0,30,NA,NA,1.34135794639587,-2.41662549972534,12.6,12.68288828125,0.185976675413921,0.0619922241210938,1.2,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,30,NA,4,NA,0,NA,0,NA,5,NA,1
"H745005008",1,0,0,0,4,4,NA,0,52,NA,NA,4.62623882293701,2.54962682723999,36.3,38.20980625,0.105027706793763,0.0175046173095703,0.9,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17,NA,9,NA,0,NA,2,NA,4,NA,3,NA
"H745005009",1,1,0,0,3,3,3,0,76,NA,NA,1.51195156574249,-0.488487482070923,420.95,420.95,0.0610415500001516,0.0122083099365234,0,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,16,76,9,9,0,0,1,3,6,3,0,2
"H745005010",1,1,0,0,2,2,2,0,51,NA,NA,-0.957592189311981,-1.97398495674133,15.7,15.7,0.171151499267481,0.0342303009033203,0.8,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51,51,7,7,0,0,0,0,0,0,0,0
"H745005011",1,1,0,0,0,0,0,0,28,NA,NA,3.41682529449463,0.679287075996399,553.68,562.8048,0.04533517451277,0.0226675872802734,0.8,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,28,11,11,0,0,0,0,3,3,3,3
"H745005012",1,1,0,0,2,0,1,0,60,NA,NA,1.04179525375366,-2.4968318939209,33.47,31.32,0.327921499392763,0.0819803771972656,4,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,60,60,4,4,0,0,0,0,0,0,0,0
"H745005013",1,1,0,0,4,4,4,0,52,NA,NA,0.859515070915222,-1.25121259689331,17.36,19.74920625,0.0175120000001043,0.0017511999130249,1.805,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,80,80,0,0,0,0,0,0,1,1,0,0
"H745005014",1,1,0,0,3,3,2,0,52,NA,NA,0.313197612762451,-0.520990133285522,1.8,10.20218515625,0.0802387604538118,0.0160477523803711,1.12,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52,14,0,9,0,0,0,0,2,2,0,0
"H745012001",1,1,1,0,2,2,2,0,55,NA,1,3.31346464157104,0.52250337600708,56.36,56.36,0.156282000610791,0.0312563995361328,2.2,3,NA,NA,0,0,15,NA,0,NA,55,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,38,NA,0,NA,0,NA,1,NA,3,NA,0
"H745012002",1,1,0,0,3,2,2,0,55,NA,NA,2.90442633628845,-0.0823032408952713,53.1,53.1,0.217405281300284,0.0271756591796875,6.05,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,20,20,9,9,0,0,0,0,10,10,2,2
"H745012003",1,1,1,0,4,3,3,0,38,3,3,0.859515070915222,-1.12799215316772,31.1,31.1,0.118700699998625,0.0197834503173828,0.45,1,7,0,7,0,15,1,1,8,25,4,NA,4,7,0,0,NA,0,NA,2,NA,0,1,NA,1,NA,0,1,0,25,38,7,4,0,0,0,0,2,3,0,1
